,6,9,4
Date,TMPC,WSPD,PRCP
2012-07-29 06:00:00,16.64,1.8681541692269408,0.0
2012-07-29 09:00:00,15.74,1.7204650534085253,0.0
2012-07-29 12:00:00,17.64,1.4317821063276357,0.09
2012-07-29 15:00:00,22.34,2.3194827009486403,0.01
2012-07-29 18:00:00,25.74,3.20624390837628,0.0
2012-07-29 21:00:00,26.64,3.901281840626232,0.0
2012-07-30 00:00:00,24.94,3.6124783736376886,0.0
2012-07-30 03:00:00,22.74,3.4014702703389896,0.03
2012-07-30 06:00:00,20.74,3.7483329627982624,1.63
2012-07-29 12:00:00,18.24,1.4866068747318506,0.0
2012-07-29 15:00:00,23.14,2.420743687382041,0.0
2012-07-29 18:00:00,26.24,3.1384709652950438,0.0
2012-07-29 21:00:00,26.74,3.27566787083184,0.0
2012-07-30 00:00:00,24.54,2.7658633371878665,0.0
2012-07-30 03:00:00,22.24,2.7802877548915688,0.0
2012-07-30 06:00:00,19.04,3.220248437620924,3.24
2012-07-30 09:00:00,18.24,2.758622844826744,7.87
2012-07-30 12:00:00,18.94,3.220248437620924,0.79
2012-07-30 15:00:00,23.44,3.130495168499705,0.88
2012-07-30 18:00:00,25.54,2.82842712474619,0.37
2012-07-30 21:00:00,26.24,1.2649110640673518,1.27
2012-07-31 00:00:00,25.64,0.7615773105863908,0.32
2012-07-31 03:00:00,21.24,1.2083045973594573,0.39
2012-07-31 06:00:00,21.74,1.94164878389476,0.01
2012-07-30 12:00:00,21.84,3.0083217912982647,0.0
2012-07-30 15:00:00,24.34,3.6878177829171546,0.58
2012-07-30 18:00:00,27.14,3.623534186398688,0.58
2012-07-30 21:00:00,27.44,2.549509756796392,0.12
2012-07-31 00:00:00,26.04,1.3341664064126335,0.02
2012-07-31 03:00:00,18.94,0.8944271909999159,0.0
2012-07-31 06:00:00,16.94,0.14142135623730953,0.0
2012-07-31 09:00:00,16.34,0.31622776601683794,0.0
2012-07-31 12:00:00,22.04,1.5297058540778354,0.0
2012-07-31 15:00:00,26.34,2.4083189157584592,0.02
2012-07-31 18:00:00,27.34,3.106444913401813,0.79
2012-07-31 21:00:00,28.34,3.0413812651491097,0.22
2012-08-01 00:00:00,25.84,2.7073972741361767,0.03
2012-08-01 03:00:00,21.74,2.2847319317591728,0.0
2012-08-01 06:00:00,20.14,2.2203603311174516,0.0
2012-07-31 12:00:00,21.94,1.6278820596099708,0.0
2012-07-31 15:00:00,26.54,3.2449961479175906,0.15
2012-07-31 18:00:00,28.34,4.1303752856126765,1.58
2012-07-31 21:00:00,28.04,4.103656905736639,1.27
2012-08-01 00:00:00,26.14,2.668332812825267,0.1
2012-08-01 03:00:00,21.54,2.7658633371878665,0.0
2012-08-01 06:00:00,17.74,2.4758836806279896,0.0
2012-08-01 09:00:00,15.24,2.247220505424423,0.0
2012-08-01 12:00:00,16.04,2.4186773244895647,0.0
2012-08-01 15:00:00,22.44,1.5,0.0
2012-08-01 18:00:00,25.64,1.8601075237738276,0.0
2012-08-01 21:00:00,26.44,1.0,0.0
2012-08-02 00:00:00,24.84,0.9219544457292886,0.0
2012-08-02 03:00:00,15.04,1.019803902718557,0.0
2012-08-02 06:00:00,17.74,2.0248456731316584,0.0
2012-08-01 12:00:00,17.84,2.1213203435596424,0.0
2012-08-01 15:00:00,23.74,1.640121946685673,0.0
2012-08-01 18:00:00,27.34,1.8027756377319943,0.0
2012-08-01 21:00:00,27.44,1.063014581273465,0.03
2012-08-02 00:00:00,26.64,0.6708203932499369,0.01
2012-08-02 03:00:00,16.84,1.077032961426901,0.0
2012-08-02 06:00:00,18.74,1.7492855684535902,0.0
2012-08-02 09:00:00,18.14,2.4698178070456938,0.0
2012-08-02 12:00:00,18.44,1.5231546211727816,0.0
2012-08-02 15:00:00,23.64,0.7615773105863908,0.0
2012-08-02 18:00:00,26.24,2.5298221281347035,0.0
2012-08-02 21:00:00,26.84,2.0591260281974,0.0
2012-08-03 00:00:00,24.34,2.4698178070456938,0.0
2012-08-03 03:00:00,20.44,1.8681541692269408,0.0
2012-08-03 06:00:00,19.94,2.0518284528683197,0.0
2012-08-02 12:00:00,20.24,3.0886890422961004,0.0
2012-08-02 15:00:00,25.54,2.3345235059857505,0.0
2012-08-02 18:00:00,29.04,3.394112549695428,0.0
2012-08-02 21:00:00,29.04,3.298484500494129,0.21
2012-08-03 00:00:00,25.94,2.4020824298928627,0.9
2012-08-03 03:00:00,23.34,2.0099751242241783,0.79
2012-08-03 06:00:00,21.54,1.4,2.29
2012-08-03 09:00:00,19.74,1.1401754250991378,3.69
2012-08-03 12:00:00,21.44,1.8027756377319943,1.56
2012-08-03 15:00:00,26.04,1.746424919657298,0.01
2012-08-03 18:00:00,28.74,2.4515301344262523,0.0
2012-08-03 21:00:00,28.64,2.4515301344262523,0.17
2012-08-04 00:00:00,26.14,2.23606797749979,0.07
2012-08-04 03:00:00,21.84,2.102379604162864,0.0
2012-08-04 06:00:00,18.84,1.2041594578792296,0.0
2012-08-03 12:00:00,21.44,2.4083189157584592,0.0
2012-08-03 15:00:00,25.34,3.301514803843836,0.0
2012-08-03 18:00:00,27.74,3.5355339059327378,0.04
2012-08-03 21:00:00,27.84,3.9,0.06
2012-08-04 00:00:00,25.64,2.640075756488817,0.01
2012-08-04 03:00:00,22.64,2.5942243542145693,0.0
2012-08-04 06:00:00,21.94,2.4041630560342613,0.0
2012-08-04 09:00:00,21.74,2.0518284528683197,0.0
2012-08-04 12:00:00,22.74,2.778488797889961,0.1
2012-08-04 15:00:00,24.24,2.973213749463701,0.17
2012-08-04 18:00:00,27.04,3.83275357934736,0.35
2012-08-04 21:00:00,27.74,3.88329756778952,1.66
2012-08-05 00:00:00,26.24,2.751363298439521,3.25
2012-08-05 03:00:00,24.24,3.911521443121589,2.36
2012-08-05 06:00:00,23.04,2.33238075793812,3.62
2012-08-04 12:00:00,24.14,1.6278820596099708,0.0
2012-08-04 15:00:00,25.84,2.831960451701259,0.08
2012-08-04 18:00:00,29.94,3.9319206502675,0.34
2012-08-04 21:00:00,27.54,4.459820624195552,0.97
2012-08-05 00:00:00,25.74,3.3421549934136814,0.26
2012-08-05 03:00:00,23.44,4.031128874149275,0.13
2012-08-05 06:00:00,22.44,2.9,0.74
2012-08-05 09:00:00,22.64,3.0,1.86
2012-08-05 12:00:00,21.14,4.188078318274385,0.12
2012-08-05 15:00:00,22.04,4.162931659299728,0.0
2012-08-05 18:00:00,23.94,4.382921400162226,0.0
2012-08-05 21:00:00,23.24,4.332435804486893,0.02
2012-08-06 00:00:00,20.04,2.7294688127912363,0.0
2012-08-06 03:00:00,15.34,2.6076809620810595,0.0
2012-08-06 06:00:00,13.54,2.080865204668481,0.0
2012-08-05 12:00:00,20.44,2.7459060435491955,0.0
2012-08-05 15:00:00,23.14,3.5355339059327378,0.4
2012-08-05 18:00:00,25.54,2.9,0.0
2012-08-05 21:00:00,25.64,3.5383612025908264,0.0
2012-08-06 00:00:00,22.84,2.7658633371878665,0.0
2012-08-06 03:00:00,18.44,2.7073972741361767,0.0
2012-08-06 06:00:00,16.44,2.247220505424423,0.0
2012-08-06 09:00:00,14.94,1.8439088914585773,0.0
2012-08-06 12:00:00,15.24,1.9849433241279208,0.0
2012-08-06 15:00:00,20.64,1.5,0.0
2012-08-06 18:00:00,24.64,0.5,0.0
2012-08-06 21:00:00,24.84,0.8062257748298549,0.0
2012-08-07 00:00:00,23.14,0.5656854249492381,0.0
2012-08-07 03:00:00,12.14,0.8062257748298549,0.0
2012-08-07 06:00:00,10.34,0.5656854249492381,0.0
2012-08-06 12:00:00,18.44,1.1401754250991378,0.0
2012-08-06 15:00:00,23.74,0.4472135954999579,0.0
2012-08-06 18:00:00,25.74,1.019803902718557,0.0
2012-08-06 21:00:00,25.34,2.37065391822594,0.0
2012-08-07 00:00:00,22.54,1.4422205101855958,0.0
2012-08-07 03:00:00,12.44,0.8602325267042626,0.0
2012-08-07 06:00:00,12.44,1.16619037896906,0.0
2012-08-07 09:00:00,10.74,1.1401754250991378,0.0
2012-08-07 12:00:00,15.34,0.9433981132056604,0.0
2012-08-07 15:00:00,22.34,1.063014581273465,0.0
2012-08-07 18:00:00,25.04,1.8110770276274837,0.0
2012-08-07 21:00:00,26.24,1.6124515496597098,0.0
2012-08-08 00:00:00,24.74,1.5132745950421556,0.0
2012-08-08 03:00:00,17.84,0.8246211251235323,0.0
2012-08-08 06:00:00,18.84,1.2369316876852985,0.0
2012-08-07 12:00:00,20.74,1.2041594578792296,0.0
2012-08-07 15:00:00,25.14,1.5620499351813308,0.0
2012-08-07 18:00:00,27.74,2.2203603311174516,0.0
2012-08-07 21:00:00,28.54,2.6,0.0
2012-08-08 00:00:00,26.34,1.9104973174542799,0.0
2012-08-08 03:00:00,22.44,1.94164878389476,0.2
2012-08-08 06:00:00,21.44,2.0099751242241783,0.93
2012-08-08 09:00:00,19.04,1.1045361017187258,0.02
2012-08-08 12:00:00,21.74,1.4,0.0
2012-08-08 15:00:00,25.64,0.4472135954999579,1.41
2012-08-08 18:00:00,27.14,1.9235384061671343,1.18
2012-08-08 21:00:00,26.94,1.8027756377319943,0.36
2012-08-09 00:00:00,23.44,2.657066051117285,0.71
2012-08-09 03:00:00,21.24,2.9154759474226504,0.23
2012-08-09 06:00:00,20.64,2.1095023109728985,0.09
2012-08-08 12:00:00,20.94,2.4,0.0
2012-08-08 15:00:00,25.34,3.4525353003264136,0.0
2012-08-08 18:00:00,29.04,1.252996408614167,0.0
2012-08-08 21:00:00,25.84,3.2893768406797057,4.58
2012-08-09 00:00:00,21.64,1.7088007490635064,1.72
2012-08-09 03:00:00,19.94,2.7166155414412247,0.0
2012-08-09 06:00:00,19.74,2.102379604162864,0.04
2012-08-09 09:00:00,19.94,1.5231546211727816,2.33
2012-08-09 12:00:00,19.84,1.7088007490635064,0.29
2012-08-09 15:00:00,23.04,2.3853720883753127,0.04
2012-08-09 18:00:00,25.64,2.6,2.11
2012-08-09 21:00:00,25.64,1.7204650534085253,1.54
2012-08-10 00:00:00,23.04,2.102379604162864,2.88
2012-08-10 03:00:00,19.44,3.3241540277189325,0.42
2012-08-10 06:00:00,17.54,4.373785545725808,0.09
2012-08-09 12:00:00,20.04,0.9,0.0
2012-08-09 15:00:00,23.24,3.1827660925679098,2.15
2012-08-09 18:00:00,26.54,3.4014702703389896,2.51
2012-08-09 21:00:00,25.64,2.9154759474226504,2.32
2012-08-10 00:00:00,22.84,2.8653097563788803,2.83
2012-08-10 03:00:00,19.04,3.9623225512317903,3.18
2012-08-10 06:00:00,16.34,3.7336309405188937,0.69
2012-08-10 09:00:00,15.94,3.2893768406797057,0.06
2012-08-10 12:00:00,16.14,3.54682957019364,0.03
2012-08-10 15:00:00,19.94,4.904079934095692,0.02
2012-08-10 18:00:00,21.94,4.428317965096906,0.06
2012-08-10 21:00:00,21.84,4.36806593356831,0.21
2012-08-11 00:00:00,19.34,3.014962686336267,0.07
2012-08-11 03:00:00,15.24,2.33452350598575,0.0
2012-08-11 06:00:00,13.44,2.1633307652783933,0.0
2012-08-10 12:00:00,16.14,3.9051248379533265,0.0
2012-08-10 15:00:00,16.54,4.080441152620633,0.24
2012-08-10 18:00:00,18.94,4.883646178829912,0.64
2012-08-10 21:00:00,20.24,4.609772228646444,0.75
2012-08-11 00:00:00,18.64,2.9154759474226504,0.11
2012-08-11 03:00:00,15.24,2.884441020371192,0.0
2012-08-11 06:00:00,13.44,3.047950130825634,0.0
2012-08-11 09:00:00,11.64,2.9206163733020465,0.0
2012-08-11 12:00:00,11.34,2.9698484809834995,0.0
2012-08-11 15:00:00,17.74,3.1827660925679098,0.0
2012-08-11 18:00:00,20.84,2.823118842698621,0.0
2012-08-11 21:00:00,21.54,2.8425340807103794,0.0
2012-08-12 00:00:00,18.84,2.080865204668481,0.0
2012-08-12 03:00:00,10.74,1.2165525060596438,0.0
2012-08-12 06:00:00,7.74,0.36055512754639896,0.0
2012-08-11 12:00:00,13.34,2.6419689627245813,0.0
2012-08-11 15:00:00,18.74,3.7536648758246915,0.0
2012-08-11 18:00:00,21.24,3.4481879299133342,0.0
2012-08-11 21:00:00,21.54,3.1240998703626617,0.0
2012-08-12 00:00:00,18.74,2.0591260281974,0.0
2012-08-12 03:00:00,14.04,1.9697715603592207,0.0
2012-08-12 06:00:00,9.34,0.7615773105863908,0.0
2012-08-12 09:00:00,6.84,0.1,0.0
2012-08-12 12:00:00,13.04,1.3,0.0
2012-08-12 15:00:00,19.34,1.9313207915827968,0.0
2012-08-12 18:00:00,22.14,1.9313207915827968,0.0
2012-08-12 21:00:00,23.54,0.4123105625617661,0.0
2012-08-13 00:00:00,19.54,2.56124969497314,0.1
2012-08-13 03:00:00,17.54,3.220248437620924,0.02
2012-08-13 06:00:00,17.04,3.758989225842501,0.0
2012-08-12 12:00:00,15.54,1.6124515496597098,0.0
2012-08-12 15:00:00,20.54,1.8027756377319943,0.0
2012-08-12 18:00:00,24.04,1.9235384061671343,0.0
2012-08-12 21:00:00,23.14,2.213594362117865,0.62
2012-08-13 00:00:00,20.64,2.4186773244895647,0.33
2012-08-13 03:00:00,17.34,3.1016124838541645,0.02
2012-08-13 06:00:00,16.14,3.5057096285916205,0.0
2012-08-13 09:00:00,15.94,4.159326868617084,0.18
2012-08-13 12:00:00,16.34,3.8470768123342687,0.55
2012-08-13 15:00:00,17.44,3.106444913401813,0.71
2012-08-13 18:00:00,22.14,3.623534186398688,0.14
2012-08-13 21:00:00,22.64,3.6345563690772495,1.39
2012-08-14 00:00:00,20.24,3.5383612025908264,0.93
2012-08-14 03:00:00,17.24,2.9832867780352594,0.1
2012-08-14 06:00:00,15.94,2.884441020371192,0.0
2012-08-13 12:00:00,16.64,5.0,0.0
2012-08-13 15:00:00,19.14,3.689173349139344,1.24
2012-08-13 18:00:00,21.64,2.353720459187964,0.32
2012-08-13 21:00:00,22.84,2.6925824035672523,0.47
2012-08-14 00:00:00,20.64,2.906888370749727,0.52
2012-08-14 03:00:00,17.84,3.5735136770411278,0.37
2012-08-14 06:00:00,16.34,3.1,0.07
2012-08-14 09:00:00,15.34,3.20624390837628,0.0
2012-08-14 12:00:00,14.54,2.7892651361962706,0.0
2012-08-14 15:00:00,19.54,2.973213749463701,0.0
2012-08-14 18:00:00,23.24,2.7802877548915688,0.0
2012-08-14 21:00:00,23.94,2.6400757564888173,0.04
2012-08-15 00:00:00,21.34,2.37065391822594,0.05
2012-08-15 03:00:00,17.24,2.0615528128088303,0.0
2012-08-15 06:00:00,14.64,1.4422205101855958,0.0
2012-08-14 12:00:00,13.34,2.720294101747089,0.0
2012-08-14 15:00:00,18.94,1.7691806012954132,0.0
2012-08-14 18:00:00,23.54,2.3430749027719964,0.0
2012-08-14 21:00:00,23.94,2.6419689627245813,0.0
2012-08-15 00:00:00,20.94,2.4738633753705965,0.09
2012-08-15 03:00:00,17.54,2.195449840010015,0.01
2012-08-15 06:00:00,15.74,1.7204650534085253,0.0
2012-08-15 09:00:00,13.84,1.5,0.0
2012-08-15 12:00:00,15.84,1.7804493814764857,0.0
2012-08-15 15:00:00,21.74,1.2727922061357857,0.0
2012-08-15 18:00:00,24.44,2.1931712199461306,0.02
2012-08-15 21:00:00,24.74,2.4083189157584592,0.02
2012-08-16 00:00:00,21.94,2.118962010041709,0.01
2012-08-16 03:00:00,18.14,2.3086792761230392,0.0
2012-08-16 06:00:00,17.24,2.8071337695236402,0.0
2012-08-15 12:00:00,16.64,3.130495168499705,0.0
2012-08-15 15:00:00,22.24,1.8439088914585773,0.06
2012-08-15 18:00:00,25.24,2.0,0.06
2012-08-15 21:00:00,25.44,2.37065391822594,0.0
2012-08-16 00:00:00,22.14,2.4083189157584592,0.0
2012-08-16 03:00:00,18.24,2.9017236257093817,0.0
2012-08-16 06:00:00,17.24,3.4014702703389896,0.0
2012-08-16 09:00:00,17.04,3.7215588131856787,0.0
2012-08-16 12:00:00,17.24,4.060788100849392,0.0
2012-08-16 15:00:00,21.94,4.518849411078001,0.12
2012-08-16 18:00:00,24.34,5.630275304103699,0.0
2012-08-16 21:00:00,25.44,5.047771785649585,1.91
2012-08-17 00:00:00,21.64,4.967896939349688,4.78
2012-08-17 03:00:00,17.14,3.4,0.17
2012-08-17 06:00:00,14.74,3.4885527085024823,0.0
2012-08-16 12:00:00,18.84,4.651881339845203,0.0
2012-08-16 15:00:00,22.24,4.464302857109944,3.75
2012-08-16 18:00:00,26.04,5.515432893255071,0.22
2012-08-16 21:00:00,25.54,4.459820624195552,2.21
2012-08-17 00:00:00,22.04,4.494441010848846,5.09
2012-08-17 03:00:00,16.94,3.7643060449437424,1.69
2012-08-17 06:00:00,14.04,3.301514803843836,0.0
2012-08-17 09:00:00,12.24,2.9154759474226504,0.0
2012-08-17 12:00:00,11.74,2.6076809620810595,0.0
2012-08-17 15:00:00,16.34,3.220248437620924,0.01
2012-08-17 18:00:00,19.74,3.4885527085024823,0.1
2012-08-17 21:00:00,20.04,4.049691346263317,0.13
2012-08-18 00:00:00,16.94,2.8635642126552705,0.02
2012-08-18 03:00:00,12.34,2.3194827009486403,0.0
2012-08-18 06:00:00,10.44,1.8973665961010275,0.0
2012-08-17 12:00:00,15.24,2.906888370749727,0.0
2012-08-17 15:00:00,15.74,3.1906112267087634,0.13
2012-08-17 18:00:00,19.64,2.683281572999748,0.11
2012-08-17 21:00:00,20.74,3.3105890714493698,0.15
2012-08-18 00:00:00,18.04,2.6925824035672523,0.03
2012-08-18 03:00:00,14.04,2.6019223662515376,0.0
2012-08-18 06:00:00,12.34,1.94164878389476,0.0
2012-08-18 09:00:00,11.14,1.8384776310850235,0.0
2012-08-18 12:00:00,11.74,1.5652475842498528,0.0
2012-08-18 15:00:00,18.14,1.2206555615733703,0.0
2012-08-18 18:00:00,21.34,1.118033988749895,0.02
2012-08-18 21:00:00,21.14,1.3038404810405295,0.06
2012-08-19 00:00:00,18.34,1.118033988749895,0.03
2012-08-19 03:00:00,13.84,1.2041594578792296,0.0
2012-08-19 06:00:00,13.14,1.2649110640673518,0.0
2012-08-18 12:00:00,14.34,1.5297058540778354,0.0
2012-08-18 15:00:00,19.44,1.2806248474865698,0.09
2012-08-18 18:00:00,22.94,0.6708203932499369,0.34
2012-08-18 21:00:00,21.54,0.31622776601683794,1.25
2012-08-19 00:00:00,18.54,1.1401754250991378,1.23
2012-08-19 03:00:00,13.84,1.2806248474865698,0.05
2012-08-19 06:00:00,11.74,0.3,0.0
2012-08-19 09:00:00,12.54,1.0816653826391966,0.01
2012-08-19 12:00:00,14.54,2.039607805437114,0.25
2012-08-19 15:00:00,17.44,2.360084744241189,0.38
2012-08-19 18:00:00,18.94,2.1095023109728985,0.62
2012-08-19 21:00:00,20.04,1.9924858845171276,0.43
2012-08-20 00:00:00,17.24,2.137755832643195,0.4
2012-08-20 03:00:00,13.44,2.1931712199461306,0.0
2012-08-20 06:00:00,12.24,2.0615528128088303,0.0
2012-08-19 12:00:00,15.44,1.8384776310850235,0.0
2012-08-19 15:00:00,20.14,1.2,0.26
2012-08-19 18:00:00,22.14,1.3,0.45
2012-08-19 21:00:00,21.54,1.1045361017187258,0.55
2012-08-20 00:00:00,18.34,2.0248456731316584,0.11
2012-08-20 03:00:00,13.74,1.9209372712298547,0.0
2012-08-20 06:00:00,12.54,1.835755975068582,0.0
2012-08-20 09:00:00,11.74,1.7204650534085253,0.0
2012-08-20 12:00:00,12.84,1.7204650534085253,0.0
2012-08-20 15:00:00,19.04,1.4560219778561034,0.0
2012-08-20 18:00:00,21.34,1.5132745950421556,0.95
2012-08-20 21:00:00,21.14,2.3021728866442674,2.85
2012-08-21 00:00:00,18.54,1.9849433241279208,2.48
2012-08-21 03:00:00,14.84,2.1095023109728985,0.82
2012-08-21 06:00:00,13.64,2.1470910553583886,0.0
2012-08-20 12:00:00,12.84,2.0,0.0
2012-08-20 15:00:00,18.54,1.7088007490635064,0.0
2012-08-20 18:00:00,21.54,2.3086792761230392,1.63
2012-08-20 21:00:00,21.04,3.5355339059327378,1.68
2012-08-21 00:00:00,18.24,2.08806130178211,0.92
2012-08-21 03:00:00,14.84,2.360084744241189,0.78
2012-08-21 06:00:00,13.44,2.282542442102665,0.0
2012-08-21 09:00:00,12.34,2.184032966784156,0.0
2012-08-21 12:00:00,12.34,2.184032966784156,0.0
2012-08-21 15:00:00,18.04,1.7720045146669352,0.0
2012-08-21 18:00:00,21.44,1.8439088914585773,0.02
2012-08-21 21:00:00,21.94,2.08806130178211,0.07
2012-08-22 00:00:00,18.54,1.8110770276274837,0.04
2012-08-22 03:00:00,13.74,1.7204650534085253,0.0
2012-08-22 06:00:00,9.64,1.019803902718557,0.0
2012-08-21 12:00:00,14.24,1.9104973174542799,0.0
2012-08-21 15:00:00,19.54,1.4212670403551897,0.0
2012-08-21 18:00:00,23.04,1.252996408614167,0.19
2012-08-21 21:00:00,23.14,1.4317821063276353,0.0
2012-08-22 00:00:00,18.84,1.7691806012954132,0.0
2012-08-22 03:00:00,14.54,2.1,0.0
2012-08-22 06:00:00,13.24,1.8788294228055933,0.0
2012-08-22 09:00:00,11.24,1.5620499351813308,0.0
2012-08-22 12:00:00,12.84,1.6278820596099708,0.0
2012-08-22 15:00:00,19.54,1.640121946685673,0.0
2012-08-22 18:00:00,23.04,1.60312195418814,0.0
2012-08-22 21:00:00,23.94,1.0295630140987,0.0
2012-08-23 00:00:00,19.64,0.7071067811865475,0.0
2012-08-23 03:00:00,16.94,2.282542442102665,0.0
2012-08-23 06:00:00,15.94,2.2203603311174516,0.0
2012-08-22 12:00:00,15.04,2.80178514522438,0.0
2012-08-22 15:00:00,21.34,2.549509756796392,0.0
2012-08-22 18:00:00,24.64,2.247220505424423,0.0
2012-08-22 21:00:00,24.84,2.1470910553583886,0.0
2012-08-23 00:00:00,20.44,1.2369316876852985,0.0
2012-08-23 03:00:00,17.04,2.0518284528683197,0.0
2012-08-23 06:00:00,16.04,2.2203603311174516,0.0
2012-08-23 09:00:00,14.44,2.1400934559032696,0.0
2012-08-23 12:00:00,14.44,1.9723082923316018,0.0
2012-08-23 15:00:00,20.94,1.5811388300841898,0.0
2012-08-23 18:00:00,25.24,1.5620499351813308,0.0
2012-08-23 21:00:00,25.74,2.1931712199461306,0.0
2012-08-24 00:00:00,21.84,1.697056274847714,0.0
2012-08-24 03:00:00,18.14,2.5,0.0
2012-08-24 06:00:00,16.84,2.624880949681337,0.0
2012-08-23 12:00:00,15.64,2.2022715545545237,0.0
2012-08-23 15:00:00,21.94,1.5524174696260025,0.0
2012-08-23 18:00:00,26.04,2.773084924772409,0.0
2012-08-23 21:00:00,26.54,2.751363298439521,0.0
2012-08-24 00:00:00,22.64,2.1633307652783933,0.0
2012-08-24 03:00:00,19.14,2.4166091947189146,0.0
2012-08-24 06:00:00,17.64,2.7658633371878665,0.0
2012-08-24 09:00:00,15.74,2.4698178070456938,0.0
2012-08-24 12:00:00,14.64,2.505992817228334,0.0
2012-08-24 15:00:00,20.74,2.4515301344262523,0.0
2012-08-24 18:00:00,25.34,2.683281572999748,0.0
2012-08-24 21:00:00,26.74,2.5079872407968904,0.01
2012-08-25 00:00:00,23.34,1.8439088914585773,0.07
2012-08-25 03:00:00,20.24,2.360084744241189,0.11
2012-08-25 06:00:00,19.04,2.5079872407968904,0.0
2012-08-24 12:00:00,16.44,2.6019223662515376,0.0
2012-08-24 15:00:00,22.64,2.5709920264364885,0.0
2012-08-24 18:00:00,26.64,3.0083217912982647,0.0
2012-08-24 21:00:00,27.44,2.3086792761230392,0.29
2012-08-25 00:00:00,24.04,1.315294643796591,0.06
2012-08-25 03:00:00,21.04,1.8384776310850235,0.18
2012-08-25 06:00:00,19.94,2.1213203435596424,0.03
2012-08-25 09:00:00,17.54,1.5297058540778354,0.0
2012-08-25 12:00:00,18.84,2.0615528128088303,0.0
2012-08-25 15:00:00,24.34,2.4083189157584592,0.0
2012-08-25 18:00:00,27.84,2.973213749463701,0.25
2012-08-25 21:00:00,27.64,3.132091952673165,0.0
2012-08-26 00:00:00,23.44,2.5079872407968904,0.1
2012-08-26 03:00:00,19.74,2.433105012119288,0.07
2012-08-26 06:00:00,19.04,2.846049894151541,0.0
2012-08-25 12:00:00,19.64,1.3453624047073711,0.0
2012-08-25 15:00:00,25.44,2.137755832643195,0.0
2012-08-25 18:00:00,28.14,3.827531841800928,0.16
2012-08-25 21:00:00,27.44,3.7696153649941526,0.0
2012-08-26 00:00:00,23.64,2.9154759474226504,0.03
2012-08-26 03:00:00,20.24,2.8442925306655784,0.02
2012-08-26 06:00:00,19.04,2.9832867780352594,0.0
2012-08-26 09:00:00,17.94,2.8160255680657444,0.0
2012-08-26 12:00:00,17.84,3.178049716414141,0.01
2012-08-26 15:00:00,19.34,3.6345563690772495,0.88
2012-08-26 18:00:00,24.44,4.257933771208753,0.15
2012-08-26 21:00:00,25.94,3.2572994949804666,0.38
2012-08-27 00:00:00,23.94,2.0024984394500787,0.19
2012-08-27 03:00:00,22.44,2.2022715545545237,0.01
2012-08-27 06:00:00,21.84,2.080865204668481,0.33
2012-08-26 12:00:00,19.34,2.8160255680657444,0.0
2012-08-26 15:00:00,22.14,4.004996878900156,1.37
2012-08-26 18:00:00,27.04,5.1244511901275835,0.11
2012-08-26 21:00:00,26.84,5.203844732503075,0.44
2012-08-27 00:00:00,23.74,4.004996878900156,2.23
2012-08-27 03:00:00,22.44,4.360045871318328,12.08
2012-08-27 06:00:00,21.54,3.5355339059327378,11.7
2012-08-27 09:00:00,20.94,3.176476034853718,0.36
2012-08-27 12:00:00,20.14,2.8178005607210737,0.06
2012-08-27 15:00:00,23.54,2.9966648127543394,0.0
2012-08-27 18:00:00,26.44,3.312099032335839,0.0
2012-08-27 21:00:00,25.74,3.671511950137164,0.0
2012-08-28 00:00:00,21.64,2.823118842698621,0.0
2012-08-28 03:00:00,18.44,2.6305892875931813,0.0
2012-08-28 06:00:00,17.44,2.1213203435596424,0.0
2012-08-27 12:00:00,19.74,3.0,0.0
2012-08-27 15:00:00,21.84,3.228002478313795,0.01
2012-08-27 18:00:00,26.04,3.395585369269929,0.02
2012-08-27 21:00:00,26.44,3.9051248379533265,0.02
2012-08-28 00:00:00,22.74,2.7658633371878665,0.0
2012-08-28 03:00:00,19.54,2.433105012119288,0.0
2012-08-28 06:00:00,18.54,2.2022715545545237,0.0
2012-08-28 09:00:00,17.64,2.2,0.0
2012-08-28 12:00:00,17.44,2.154065922853802,0.0
2012-08-28 15:00:00,22.74,1.697056274847714,0.0
2012-08-28 18:00:00,25.54,2.3430749027719964,0.01
2012-08-28 21:00:00,25.54,1.8439088914585773,0.02
2012-08-29 00:00:00,21.84,1.9235384061671343,0.0
2012-08-29 03:00:00,18.74,2.2090722034374517,0.0
2012-08-29 06:00:00,17.44,2.1587033144922905,0.0
2012-08-28 12:00:00,18.74,1.6278820596099708,0.0
2012-08-28 15:00:00,23.94,1.4212670403551897,0.0
2012-08-28 18:00:00,26.64,1.94164878389476,0.0
2012-08-28 21:00:00,26.54,1.6643316977093237,0.0
2012-08-29 00:00:00,22.34,1.8110770276274837,0.0
2012-08-29 03:00:00,18.94,2.102379604162864,0.0
2012-08-29 06:00:00,17.74,2.12602916254693,0.0
2012-08-29 09:00:00,16.84,2.08806130178211,0.0
2012-08-29 12:00:00,17.04,1.70293863659264,0.0
2012-08-29 15:00:00,22.54,1.4,0.0
2012-08-29 18:00:00,25.74,1.4317821063276353,0.02
2012-08-29 21:00:00,25.84,1.4317821063276353,0.01
2012-08-30 00:00:00,22.24,2.08806130178211,0.01
2012-08-30 03:00:00,18.74,2.5709920264364885,0.0
2012-08-30 06:00:00,17.34,2.4041630560342613,0.0
2012-08-29 12:00:00,19.14,1.5524174696260025,0.0
2012-08-29 15:00:00,24.44,1.3341664064126335,0.0
